id,serp_topic_annotation,doc_id,doc_title,query,qid,judgement,actual_qrel_value,card_type,notes,interface_type,doc_browsing_time,doc_decision_time,doc_mark_item_time,topic_id,user,total_time
2309,187,93952654-9c4d-11e4-a7ee-526210d665b4,District’s timeline of Metro’s response to Monday’s L’Enfant Plaza station incident, train tunnel flood,3,0,1,3,,RAND,0.0,9.696094989776611,0.0,363,782,9.696094989776611
2307,176,88ae94a8-2c61-11e3-8ade-a1f23cda135e,"One dead, two injured in Metro tunnel explosion", transport tunnel explosion,6,1,1,5,"An accident triggered by a fire and explosion in a subway tunnel along Metro’s busy Red Line near Union Station killed one man and seriously injured two transit agency workers, disrupting elaborate maintenance and rebuilding plans on the system.

In a carefully orchestrated shutdown that started at 10 p.m. Friday, Metro had turned off the power on the tracks, closed a busy Red Line stretch from Farragut North to Union Station and brought in about 100 Metro workers and contractors to do maintenance with a dozen different pieces of equipment on the tracks.",BASE_WAPO,18.54529309272766,4.500042200088501,13.757784128189089,363,780,18.257826328277588
2306,182,287c2ddc-01bc-11e2-9367-4e1bafb958db,"The pirate negotiator: Aboard hijacked tanker, this Somali called the shots", pirates,2,1,1,6,"It had been more than a year since Mahedo Makane turned his tanker away from the Somali coast.
Makane described how his ship had been hijacked on a muggy May afternoon in 2010 and how the mariners suffered through 10 months of stifling confinement, death threats and torture.
",BASE_GOOGLE,243.957750082016,14.713965892791748,228.76552200317383,367,783,243.47948789596558
2305,184,287c2ddc-01bc-11e2-9367-4e1bafb958db,"The pirate negotiator: Aboard hijacked tanker, this Somali called the shots", piracy ship boarded,5,1,1,6,"The hijacking of the Marida Marguerite began May 8, 2010, in the Gulf of Aden, as the 30,000-ton red-and-white-painted tanker carrying castor oil and a gasoline additive traversed “pirate alley” — an area of water between Somalia and Yemen known for its high number of hijackings
The pirates fired a rocket-propelled grenade that arced over the Marida Marguerite
he ship slowed, and a sailor threw a ladder over its starboard side. The mariners watched as the six Somali pirates, armed with AK-47s, stepped onto the deck and headed straight for the bridge, where they ordered the captain to sail toward Somali waters. He refused. A pirate took off the captain’s glasses and slapped him hard across the face, making the demand plain: Comply, Makane testified, or be “physically abused.”
Two days later, the ship was anchored off the Somali coast, where 60 armed pirates boarded.

",BASE_GOOGLE,177.9905469417572,43.35386109352112,134.36826395988464,367,763,177.72212505340576
2304,181,9ed1237e-9c2f-11e4-bcfb-059ec7a93ddc,"Timeline confirms Metro riders’ accounts of wait for rescue on dark, smoke-filled train", fire in transportation tunnels,5,0,1,2,,RAND,0.0,25.51029801368713,0.0,363,767,25.51029801368713
2303,176,0c5862e0dc690affe1b12d144cb9c3ee,Disasters everywhere, transport tunnel explosion,6,0,0,5,,BASE_WAPO,0.0,15.351436853408812,0.0,363,780,15.351436853408812
2302,185,e6ef95ea-2293-11e2-8448-81b1ce7d6978,What Hurricane Sandy means for the economy, hurricane damage,6,1,1,2,"When Hurricane Katrina struck New Orleans and the Gulf Coast in 2005, the devastation’s effect on national economic indicators was significant but short-lived.",BASE_TIS,32.75924801826477,29.81966495513916,2.687737941741944,408,768,32.5074028968811
2300,173,b2c848cc0b7a97a9c8a4f2b2a9f46e09,This nightmare commute on New York’s F Train sounds an awful lot like Metro, train disaster,4,1,1,6,A Monday evening commuting delay turned into a harrowing experience for hundreds of riders on the Metropolitan Transportation Authority who were trapped inside an F Train that stalled in a tunnel near Broadway-Lafayette station.,BASE_GOOGLE,15.389384984970093,13.062841892242432,2.120856046676636,363,777,15.183697938919067
2299,176,b55c85d8-1074-11e6-81b4-581a5c4c42df,"In aftermath of derailment, D.C. officials turn focus to CSX and its cargo", transport tunnel explosion,6,1,0,5,"A day after a CSX train derailed in Northeast Washington, leaking hazardous substances along a busy rail corridor, local officials and activists turned their attention to the transportation company responsible, while emergency personnel continued to work clearing the wreckage.

By early Monday afternoon, CSX Transportation was in the process of removing the damaged cars from the site, and all the tank cars had been offloaded, D.C. fire emergency officials said. Officials said all of the leaks had been contained but provided no clues into the cause of the wreck.

The Federal Railroad Administration is investigating the early-Sunday derailment of the 175-car train, which kept some residents away from their homes for hours, forced the closure of a Metro station and snarled traffic for much of the day. The wreck also disrupted MARC and Amtrak service, which use the tracks.

Officials had said Sunday that 14 cars derailed but upped the number to 16 Monday. Three of the tank cars were found to be leaking, including 750 gallons of the liquid content of a tanker containing sodium hydroxide. CSX described sodium hydroxide — also known as lye — as a chemical “used to produce various household products, including paper, soap and detergents.”

Officials said there was no threat to the air or water supply.

One scrap-metal hopper car is too damaged and will be cut up on site and removed using industrial equipment, officials said. After the train cars are removed from the site, CSX will begin soil remediation in the area affected by the sodium hydroxide spill, the company said. Following that process, track will be laid to begin the process of restoring service.",BASE_WAPO,27.158679008483887,7.899504899978638,18.95778799057007,363,780,26.857292890548706
2297,152,24c54772-12e4-11e6-8967-7ac733c56f12,Metro chief to unveil plan Friday for fixing rail system’s woes, transport tunnel explosion,6,0,1,3,,BASE,0.0,23.152920961380005,0.0,363,771,23.152920961380005
2296,185,d29222c7c111bc1c1b5d72bb9c5880c0,"Hurricane intensity is not exaggerated to scare people, and here’s how we know", hurricane damage,6,1,0,2,Hurricane Matthew brushed the East Coast as a Category 4 in early October. ,BASE_TIS,16.231569051742554,12.869939088821411,3.135597944259644,408,768,16.005537033081055
2295,180,6179aaef7dd7f6c1c834d66696661334,"Typhoon Soudelor roars ashore in Taiwan with winds over 100 mph, 3 feet of rain", typhoon property damage,3,1,1,2,"Torrential rainfall, mudslides and power outages are all but imminent in Taiwan as Typhoon Soudelor roars ashore on Friday.

On Friday morning, eastern time, Soudelor was just over 100 miles east of Taiwan, and expected to make landfall directly over the center of the island on Friday evening. The huge typhoon has sustained winds of 125 mph — the equivalent of a category 3 hurricane. The storm’s hurricane-force winds extend up to 46 miles from the center which will sweep over the entire northeast coast of the island as Soudelor makes landfall.",RAND,7.52898907661438,4.237226963043213,2.9686551094055176,408,782,7.2058820724487305
2294,173,d180a0fe-5aa1-11e3-bf7e-f567ee61ae21,"Train derailment in New York City leaves four dead, dozens injured; NTSB investigating", train disaster,4,1,0,6,"Federal investigators are in New York to determine why a Manhattan-bound Metro-North passenger train spun out of control early Sunday in the Bronx, killing four people and propelling dozens of passengers out of their seats as Thanksgiving crowds headed home on one of the busiest travel days of the year, authorities said.",BASE_GOOGLE,14.612750053405762,12.62878918647766,1.8172540664672847,363,777,14.446043252944945
2293,180,63c8e66992278b6e5db8ee3cbad69ce1,Destructive Super Typhoon Rammasun slams into southeast China, typhoon property damage,3,1,0,5,"Super Typhoon Rammasun slammed onto shore in southeast China this morning, bringing extreme wind, torrential rain, and causing dangerous landslides to a population of millions. The eye wall of the typhoon made landfall at 3:30 pm local time in China’s Hainan Province. Clocking sustained winds of 155 mph and gusts up to 175 mph, Rammasun is now one of the strongest typhoons to make landfall in mainland China on record.",RAND,6.633594036102295,4.3407018184661865,1.9384000301361084,408,782,6.279101848602295
2291,176,9ea9e25990e2a1ad12d3a695f8a81cea,Track equipment hits Metro train with passengers aboard, transport tunnel explosion,6,1,1,5,"A Metro train with passengers on board was struck early Thursday by a piece of track equipment, the second time in less than a week that crews at the transit agency have had problems while working on rail system repairs.

Around 12:38 a.m., a piece of equipment called a “movable arm” hit a passing train on the Blue Line in an area known as Potomac Yard between the Braddock Road and National Airport stations, according to Metro officials. Crews were working to replace ties along the tracks.",BASE_WAPO,16.877953052520752,2.4846320152282715,13.977473020553589,363,780,16.46210503578186
2290,169,32783a44f158fd92176bdde351995e20,There’s more to Somali fishing than piracy, pirates,2,0,0,6,,BASE_GOOGLE,0.0,8.745762825012207,0.0,367,769,8.745762825012207
2289,173,da62e630-423f-11e7-8c25-44d09ff5a4a8,Judge dismisses 25 cases in L’Enfant Plaza smoke disaster lawsuit, train disaster,4,1,1,6,A federal judge has agreed to allow 25 plaintiffs to withdraw lawsuits filed against Metro and the District of Columbia by victims of the January 2015 L’Enfant Plaza smoke disaster.,BASE_GOOGLE,6.647375106811523,4.409780025482178,1.93892502784729,363,777,6.348705053329468
2288,177,e8b396d2774dff51cf163539e235176e,Additional K-9 sweeps and patrols on D.C.’s Metro system after Brussels attacks, airports use security measures luggage,3,1,0,6,"Officials at Baltimore Washington International Airport said Tuesday they are “working closely” with federal and state law enforcement agencies after the Brussels attacks. There is “no indication of a specific threat” at the facility, officials said in a statement.

Authorities at the airport said the facility “consistently operates with a high level of security and vigilance.”

They would not detail exactly what measures they are taking. The statement said “there are measures in place that travelers would recognize, and others that may not be easily observed.”",BASE_GOOGLE,28.46263289451599,25.873859167099,2.438645124435425,341,781,28.312504291534424
2287,184,0f6bfcefd3c4c02a0dc75ba2bd48303c,Somali pirates just hijacked an oil tanker. Here’s what pirates want — and where they strike., piracy ship boarded,5,1,1,6,"In October, Abu Sayyaf militants hijacked the 400-foot Dongbang Giant 2 as it crossed the Celebes Sea, kidnapping three sailors. Less than a month later, the same group seized the Royal 16, a Vietnamese bulk carrier, and fled with six of the crew.
In February 2016, pirates hijacked the oil tanker Leon Dias, severely injuring one crew member. Nigerian pirates, many of whom are associated with the militant group MEND (Movement for the Emancipation of the Niger Delta), boarded 17 other ships and fired upon nine more during 2016, a significant increase in maritime violence in the area.
",BASE_GOOGLE,69.12474322319031,13.00252389907837,55.9088249206543,367,763,68.91134881973267
2286,173,d9fdf6c4-9b1d-11e4-96cc-e858eba91ced,"A day after deadly Metro incident, few details on emergency response", train disaster,4,1,1,6,"For scores of choking passengers caught in a smoke-filled Metro train Monday and waiting to be rescued from a tunnel, the ordeal seemed interminable. By some accounts, 40 minutes or more went by before firefighters showed up and forced open the doors. A lot of riders said they feared they would die. And one woman did.",BASE_GOOGLE,20.196051120758057,17.545776844024658,2.374600887298584,363,777,19.920377731323242
2285,185,2b38ab40-8a3e-11e6-8cdc-4fbb1973b506,"As Matthew churns toward U.S., more than 1 million ordered evacuated in S.C.", hurricane damage,6,0,1,2,,BASE_TIS,0.0,32.484163999557495,0.0,408,768,32.484163999557495
2284,140,007cf8e2f0867bf2db10a49162386e83,Deadly Tropical Cyclone Hudhud lashes India with winds over 100 mph, deadly storm,5,0,1,6,,BASE_GOOGLE,0.0,29.997158765792847,0.0,408,760,29.997158765792847
2283,180,0d704f42d2447474167cbf5be8683fb3,"The Great New England Hurricane of September 21, 1938 on its 75th anniversary", fatal storm,1,1,1,3,"In September 1938, the country was weathering two very different types of storms: the first was the Great Depression, now in its ninth year, and the second was the gathering storm in Europe, soon to engulf the whole world.

Only at the last minute, about 2:00 p.m. on September 21,when Hurricane No. 3* (sequence controversial) of 1938 was just off the New Jersey Coast did the forecaster issue a final advisory to include “whole gale force winds” (up to 73 mph).  By that time, the storm was racing northward at forward speeds of up to 70 mph.",RAND,31.237775087356567,18.139079809188843,12.78160810470581,408,782,30.920687913894653
2282,152,73e2c668-1627-11e6-aa55-670cabef46e0,Metro’s dangerous complacency, transport tunnel explosion,6,1,1,3,"A YEAR ago, as federal investigators tried to unravel the smoke incident in a Metro subway tunnel that killed one passenger and sickened dozens of others, it emerged that the transit agency’s Rail Operations Control Center was riddled with problems ranging from inadequate training to antiquated computer software.",BASE,44.09278297424317,16.953752994537354,26.78285503387451,363,771,43.736608028411865
2280,173,0c5862e0dc690affe1b12d144cb9c3ee,Disasters everywhere, train disaster,4,0,0,6,,BASE_GOOGLE,0.0,7.547479867935181,0.0,363,777,7.547479867935181
2279,181,b58340c381f9b4537d1d8d8d7e8633df,Rail power wasn’t only issue in L’Enfant rescue timing, fire in transportation tunnels,5,0,1,6,,RAND,0.0,102.08787131309508,0.0,363,767,102.08787131309508
2278,176,e46f5512-6b57-11e4-a31c-77759fc1eacc,Lawsuit against Metro alleges negligence in the 2013 death of a track worker, transport tunnel explosion,6,1,1,5,"A lawsuit alleges that negligence by Metro was responsible for the accidental death last year of a welder who was struck during a flash fire by a track rail that was being replaced in a tunnel.
The welder, Harold Ingram, 41, of Blackstone, Va., was killed Oct. 6, 2013, in a Red Line tunnel between the Union Station and NoMa-Gallaudet stations. The father of four sons and a daughter, ages 7 to 22, was employed by Illinois-based Holland Co., which was doing track-welding work under a Metro contract.

The lawsuit — filed a month ago in D.C. Superior Court by Ingram’s estate and moved this week to U.S. District Court in Washington — offers a narrative of the incident that generally matches the account given by Metro in public statements after Ingram’s death.

But unlike Metro’s account, Ingram’s estate alleges that the lifting machine, called a “speed swing,” was being “operated negligently” by a transit agency employee, Chris Hamlin, who is named as a defendant in the case along with Metro.",BASE_WAPO,35.91927909851074,3.664686918258667,31.837294101715088,363,780,35.501981019973755
2277,177,2861aed4b4d9e4cc8787f27467359594,U.K. airport security stepped up amid terrorism fears, airports use security measures luggage,3,1,1,6,"Homeland Security Secretary Jeh Johnson, in a statement Tuesday, said he had directed the Transportation Security Administration  “to implement enhanced security measures in the coming days at certain overseas airports with direct flights to the United States. We will work to ensure these necessary steps pose as few disruptions to travelers as possible.”",BASE_GOOGLE,20.209933042526245,16.26480507850647,3.5312340259552,341,781,19.79603910446167
2275,180,15cc57458b58fca3b818490c16d61cd4,Heavy rain and flooding begin in Texas as Tropical Storm Bill makes landfall, fatal storm,1,1,0,3,"Update at 1:00 p.m.: Tropical Storm Bill officially made landfall on Matagorda Island in Texas at 11:45 a.m. central time, says the National Hurricane Center. Wind gusts up to 53 mph have been recorded at Palacios and Port O’Connor, and water levels were running about three feet above normal in Port Lavaca, close to the storm center.",RAND,8.138211011886597,5.02454400062561,2.668393850326538,408,782,7.692937850952148
2274,173,4354d59c8716e8cada3e01167cbc6e1f,D.C. fights back against lawsuit by victims of L’Enfant Plaza smoke crisis, train tunnel flood,3,1,1,6,"According to federal investigators, the Jan. 12, 2015 incident started when defective power cables began to emit large amounts of smoke inside a tunnel just south of L’Enfant Plaza station. A Yellow Line train stopped inside the tunnel. The train operator attempted to reverse and move away from the smoke, but could not move the train because the power was not functioning.",BASE_GOOGLE,31.87907099723816,29.11795210838318,2.530689001083374,363,777,31.648641109466553
2273,158,2a15d291261ae0673ef92e9c4a4c0298,TSA’s Pre-Check program hits the 1 million mark, airport security mesasures,6,1,1,6,"National Airport. The program, launched in 2011 and expanded to the general public in 2013, gives eligible travelers the option of skipping the hassle of removing their shoes and other items from their person (and their bags) when they go through airport screening.Travelers have to apply for the program, be fingerprinted and pay an $85 fee. Once approved, their Pre-Check status is good for five years. Once travelers are approved for the program, they’re given a Known Traveler Number, which can be used to enter expedited security lines at  115 U.S. airports and for travel on nearly a dozen major U.S. airlines, including Alaska Airlines, American Airlines, Delta Air Lines, Hawaiian Airlines, JetBlue Airways, Southwest Airlines, Sun Country Airlines, United Airlines,  US Airways and Virgin America, as well as Air Canada.Dulles International Airport, which ranks third in the country with 17,844.

In the Washington region, there are at least four Pre-Check application centers — two at airports, Dulles and National — one on Duke Street in Alexandria and another in Linthicum, Md., near Baltimore-Washington International Thurgood Marshall Airport.",BASE_GOOGLE,54.520914793014526,18.39302110671997,35.91831302642822,341,774,54.31133413314819
2272,180,7118f25fd559e1fcfaa47326d504735d,"70 years ago, hurricane hunters got their start in the Great Atlantic Hurricane of 1944", fatal storm,1,0,0,5,,RAND,0.0,1.9306788444519043,0.0,408,782,1.9306788444519043
2271,177,befaf098-fdb9-11e5-80e4-c381214de1a3,Brussels airport bombings bring new security measures in U.S., airports use security measures luggage,3,1,1,6,"One step Neffenger took last year already has intensified security closer to the boarding gate. He ended a practice under which passengers in what’s known as a “standard” line at checkpoints were randomly selected to go through an expedited line normally reserved for those who have gone through federal background-check programs, such as PreCheck or Global Entry.",BASE_GOOGLE,43.45832300186157,36.84582686424256,5.6309428215026855,341,781,42.476769685745246
2270,169,719c8ac740c1641eb7b87b9c89ee908f,Pirates get booty in European Court of Human Rights, pirates,2,1,1,6,"Somali pirates who had attacked French ships
The pirates had held French citizens hostage after seizing a French-flagged cruise ship and a French yacht in 2008.",BASE_GOOGLE,53.62017178535461,12.059393882751465,40.840392112731934,367,769,52.8997859954834
2269,184,296d1e3d2e801d42cfbf2be38fb754f0,Everyone thought the Somali pirate threat had ended. Then a tanker was attacked., piracy ship boarded,5,1,1,6,"Then, on Monday evening, a tanker called the Aris 13, carrying fuel from Djibouti to the Somali capital of Mogadishu, sent out a distress signal. It was being taken over by armed men. For the first time since 2012, a commercial ship had been attacked by Somali pirates.",BASE_GOOGLE,57.38484716415405,5.612504959106445,51.55134606361389,367,763,57.16385102272034
2267,152,e250e5c8bb9da7dbd674b5b47a67c3c0,Trains are carrying — and spilling — a record amount of oil, transport tunnel explosion,6,1,0,3,"When 14 tanker cars derailed and exploded Monday near tiny Mount Carbon, W.V., neighbors likened the fireball to a scene from the apocalypse. ",BASE,57.88818788528442,9.533942937850952,48.142598152160645,363,771,57.6765410900116
2266,176,73e2c668-1627-11e6-aa55-670cabef46e0,Metro’s dangerous complacency, transport tunnel explosion,6,1,1,5,"A YEAR ago, as federal investigators tried to unravel the smoke incident in a Metro subway tunnel that killed one passenger and sickened dozens of others, it emerged that the transit agency’s Rail Operations Control Center was riddled with problems ranging from inadequate training to antiquated computer software.

Now comes word that the same control center, based in Landover, failed to notice or take timely action Thursday after a fire and an explosion — yes, an explosion — on the tracks at the Federal Center SW station. Despite the fact that the fiery blast propelled metal and ceramic shrapnel onto the tracks and platform about two seconds after a train had left the station, Metro personnel at Federal Center SW shrugged off the incident and the control center did nothing for hours, even after inspectors requested a power shutdown so they could examine the damage.",BASE_WAPO,35.13587403297424,9.919733047485352,24.06422519683838,363,780,33.98395824432373
2265,159,0c0976c3a4e68558bcc0c9848dae2822,Everything you need to know about “super typhoons”, deadly storm,5,1,1,5,"Category 5 hurricane, caused great destruction along a 20-mile, the 2013 Pacific Typhoon season has seen 30 storms, 13 typhoons, and five ""super typhoons""",BASE_WAPO,728.7532780170441,33.93571209907532,359.5848150253296,408,775,393.5205271244049
2264,173,1884da66-190e-11e5-93b7-5eddc056ad8a,"What Metro train operator heard in tunnel: ‘Yelling, screaming, kicking and banging’", train tunnel flood,3,1,1,6,"In an interview with investigators, the operator of the train that stopped in the smoke-filled tunnel that day, just south of L’Enfant Plaza, described harrowing chaos. ",BASE_GOOGLE,23.77233600616455,21.793071031570435,1.816904067993164,363,777,23.6099750995636
2263,180,1f5fe03d5404e83566bb939b0bc32b64,"Tropical Storm Erika strengthens on approach to Caribbean, may impact Florida by Sunday as hurricane", fatal storm,1,1,0,6,"After struggling to puff out a thunderstorm yesterday, Tropical Storm Erika is becoming better organized and stronger as it zips (west at 17 mph) towards the northern Caribbean.

The storm could approach Florida by late this weekend and there is chance tropical storm conditions begin as early as Sunday afternoon.

A tropical storm warning is in effect for Puerto Rico and the northern Leeward Islands, including the U.S. and British Virgin Islands, with the Bahamas squarely in Erika’s path this weekend.",RAND,9.389848947525024,6.252517938613892,2.661595106124878,408,782,8.91411304473877
2262,158,8933203610df65783ac2422eebdce394,Just another day at the airport?, airport security mesasures,6,1,0,6,"Dulles International Airport, where more intensive screening for Ebola began Thursday.",BASE_GOOGLE,31.91906499862671,9.92040205001831,21.79014015197754,341,774,31.71054220199585
2260,180,58936c45d20fef49e2dbb88f1f35af01,Beastly category 5 tropical cyclone Ita threatens northern Australia, fatal storm,1,1,0,3,"A dangerous tropical cyclone with destructive winds and a potentially devastating storm surge is bearing down on the northeast coast of Australia. Named Ita, it is forecast to make landfall between Cape Melville and Cape Tribulation in Queensland late Friday local time. The violent storm has maximum wind gusts of over 185 mph (300 km/h) according to the Australia Bureau of Meteorology.",RAND,20.28220796585083,16.6751070022583,3.0365118980407715,408,782,19.711618900299072
2259,173,42db65d8-b215-11e4-886b-c22184f27c35,NTSB: Metro fans pulled smoke toward passengers on train at L’Enfant, train tunnel flood,3,0,1,6,,BASE_GOOGLE,0.0,16.589055061340332,0.0,363,777,16.589055061340332
2258,158,d380414b6351e579384549573d6e4aea,The TSA made half a million dollars last year because you forgot your change, airport security mesasures,6,0,0,6,,BASE_GOOGLE,0.0,14.079524993896484,0.0,341,774,14.079524993896484
2257,177,3cac8e5e-5c2f-11e3-be07-006c776266ed,"TSA plans push to reduce airport lines, opening enrollment for its Pre-Check program", airports use security measures luggage,3,0,1,6,,BASE_GOOGLE,0.0,11.078043937683104,0.0,341,781,11.078043937683104
2254,181,547b12b4-a308-11e4-9f89-561284a573f8,D.C. partly disputes Metro claim that firefighter radios were at fault in rescue, fire in transportation tunnels,5,0,1,6,,RAND,0.0,35.79202103614807,0.0,363,767,35.79202103614807
2252,182,0f6bfcefd3c4c02a0dc75ba2bd48303c,Somali pirates just hijacked an oil tanker. Here’s what pirates want — and where they strike., somali pirates,4,0,1,6,,BASE_GOOGLE,0.0,39.83826184272766,0.0,367,783,39.83826184272766
2251,176,cc8b7d07b9fcfd177a75ce1f514487e4,Worker dies after fire in Metro tunnel, transport tunnel explosion,6,1,1,5,"Two other workers were critically injured in the explosion and fire that broke out in a Red Line tunnel where track work was underway as part of Metro’s major system rebuilding project.

2, Five key stations — Farragut North, Metro Center, Gallery Place, Judiciary Square and Union Station — were all closed as of 10 p.m. Friday for major rebuilding as part of a $5 billion capital campaign. Riders were able to use the Blue and Orange lines at Metro Center and the Yellow and Green lines at Gallery Place. Plans had called for the five stations to remain closed until the start of service Monday morning.

",BASE_WAPO,44.76497793197632,3.6552188396453857,40.77070999145508,363,780,44.425928831100464
2250,169,0f6bfcefd3c4c02a0dc75ba2bd48303c,Somali pirates just hijacked an oil tanker. Here’s what pirates want — and where they strike., somali pirates,4,1,1,6,"In October, Abu Sayyaf militants hijacked the 400-foot Dongbang Giant 2 as it crossed the Celebes Sea, kidnapping three sailors. Less than a month later, the same group seized the Royal 16, a Vietnamese bulk carrier, and fled with six of the crew.",BASE_GOOGLE,68.31995105743408,15.27178692817688,52.85822606086731,367,769,68.13001298904419
2249,148,30603efe-34e6-11e3-80c6-7e6dd8d22d8f,Charles Lane: ‘Captain Phillips’ and lessons for food aid, pirates board ship,1,1,1,2,"So it was that when pirates seized the 500-foot Maersk Alabama in April 2009, the ship — flying the Stars and Stripes, with Capt. Richard Phillips in charge of an American crew — was carrying, according to a spokesman, 8,000 metric tons of American-made vegetable oil, bulgur wheat, corn soya blend and dehydrated vegetables to the United Nations’ World Food Programme in Mombasa, Kenya.the real-life story of an American cargo-ship captain taken hostage by Somali pirates.",BASE_TIS,83.97695112228394,21.73279190063477,61.91121697425842,367,768,83.64400887489319
2247,184,057faa18-a526-11e1-853a-2d746a04dab9,No title was available, piracy ship boarded,5,1,1,6,"two attacks on Virginia-based Navy ships in April 2010 in waters off East Africa.
prosecutors convicted five Somali men who attacked the USS Nicholas
The Nicholas, which was part of the flotilla, was mistaken for a merchant ship because the Navy used a lighting array to disguise the 453-foot warship and attract pirates. Three pirates in a skiff fired rocket-propelled grenades and raked the ship with AK-47 fire in the Indian Ocean north of the Seychelles Islands. No sailors were injured in the attack.",BASE_GOOGLE,99.40554904937744,24.603938102722168,74.48222303390503,367,763,99.0861611366272
2246,180,d826fe8d56e3d5cc5865cd811da4bfbe,"Powerful Australia cyclone Ita crashes ashore, weakens; not as bad as feared", tropical storm hit,2,0,0,5,,RAND,0.0,10.845487833023071,0.0,408,782,10.845487833023071
2245,158,a4450c72-3e0d-11e6-a66f-aa6c1883b6b1,Expert: Airports are vulnerable terror targets unless security reacts in seconds, airport security mesasures,6,1,1,6,"At Baghdad International Airport, civilian cars are not allowed to drive to the terminal. Passengers must transfer to approved buses or taxis at a parking lot at the perimeter of the airport, after which they pass through two screening checks, including one with sniffer dogs, before reaching the terminal. Inside the terminal, there are two more X-ray machines prior to check-in, another after immigration, and a final one at the gate.",BASE_GOOGLE,54.490230083465576,26.600018978118896,27.49908399581909,341,774,54.09910297393799
2243,177,1d7cab62-116f-11e5-adec-e82f8395c032,Even a little marijuana is too much at BWI Airport, airports use security measures luggage,3,0,0,6,,BASE_GOOGLE,43.99378609657288,47.56470370292664,11.422060012817385,341,781,58.986763715744026
2242,169,ae0b8035c7c37f5864765a0d0ddf3a1a,"The Air Force blew up this tiny ‘pirate boat’ with a 2,000-pound smart bomb, because America", somali pirates,4,0,0,6,,BASE_GOOGLE,0.0,8.213601112365723,0.0,367,769,8.213601112365723
2241,173,e94573bf7f6608366c0dea8debfdd5cd,Metro Yellow Line trains resume normal service after water gushes onto tracks in tunnel (video), flood in tunnel,1,1,1,6,Yellow Line trains are single-tracking between L’Enfant Plaza and Pentagon City after Metro discovered a tunnel leak that has been spraying water onto one side of the tracks.,BASE_GOOGLE,14.944677829742432,12.871770858764648,1.8735370635986328,363,777,14.745307922363281
2239,180,fb3a4cd6dabb2433cea78e1158f7d57f,"Tropical Depression Three has formed, expected to make landfall in Florida as ‘Colin’", tropical storm hit,2,1,0,5,"A tropical disturbance we’ve been watching closely for the past five days in the Caribbean has strengthened and has formed into Tropical Depression Three — the third tropical cyclone of the 2016 season.

It is now centered over the northern tip of the Yucatan Peninsula, poised to enter the southern Gulf of Mexico on Sunday afternoon. If conditions remain favorable, it could strengthen into Tropical Storm Colin, especially as it crosses over into the warm waters of the Gulf.",RAND,25.136065006256104,21.585942029953003,3.2595551013946533,408,782,24.845497131347656
2238,158,b42df0e2a1e1759b538f3e3a8b5819c5,$105 million project to boost expansion of international traffic at BWI airport, airport security mesasures,6,0,0,6,,BASE_GOOGLE,0.0,17.513995885849,0.0,341,774,17.513995885849
2237,169,e42e3e32a9f5808f9a08444a71e1ce4d,"Road building, not state building, can solve the Somali pirate problem", somali pirates,4,0,0,6,,BASE_GOOGLE,0.0,17.813724994659424,0.0,367,769,17.813724994659424
2234,172,32783a44f158fd92176bdde351995e20,There’s more to Somali fishing than piracy, somali pirates,4,0,0,2,,BASE_TIS,0.0,8.89339804649353,0.0,367,764,8.89339804649353
2233,152,2e44b6aa-1467-11e6-8967-7ac733c56f12,Federal agency orders new safety steps after Metro’s handling of Thursday fire, transport tunnel explosion,6,1,1,3,"In the first incident, the FTA said, a third-rail insulator exploded Thursday morning, significantly damaging the track and spraying “fiery metal and ceramic projectiles” onto the station platform. The dramatic explosion was captured on video. he second incident was caused by debris cluttered around the electrified third rail. The smoke prompted the evacuation of the Federal Center SW station and the suspension of service on portions of three lines.",BASE,147.93881392478943,33.715824127197266,114.00798010826112,363,771,147.72380423545837
2232,148,d0e17fe80a982e33c987d45276d1e73f,Eerie photos and video of El Faro cargo ship that sank Oct. 1, pirates board ship,1,0,0,2,,BASE_TIS,0.0,10.825654029846191,0.0,367,768,10.825654029846191
2231,180,0704ae93a8dc2864110666c67b4d8eeb,"Pic of the week: Darkness falls on Typhoon Nepartak, the strongest storm on Earth", tropical storm hit,2,0,0,3,,RAND,0.0,18.469141006469727,0.0,408,782,18.469141006469727
2230,159,5f2b32abbc823f735bf90cbd6cfcdff6,Recap: Remnants of Tropical Storm Bill pound D.C. area with wind and record rain, deadly storm,5,1,0,5,"10 tornado warnings, early 300 damage report, dropping 27 inches of rain",BASE_WAPO,132.13861203193665,29.612313985824585,102.06671595573424,408,775,131.67902994155884
2229,172,e42e3e32a9f5808f9a08444a71e1ce4d,"Road building, not state building, can solve the Somali pirate problem", somali pirates,4,0,0,2,,BASE_TIS,0.0,13.237176179885864,0.0,367,764,13.237176179885864
2228,180,8a40f45752cbeb011a969daefde52318,"Ten years ago, Hurricane Wilma underwent most extreme intensification in Atlantic history", tropical storm hit,2,1,1,3,"Fortunately, for the thousands of residents and tourists on Mexico’s Yucatan Peninsula, where Wilma was heading, the inner eye dissipated as the hurricane went though an eyewall replacement cycle.  Wilma had weakened to a Category 4 storm on October 21 when it crossed the island of Cozumel and then hit the mainland with 150 mph winds.",RAND,17.731616973876953,13.94651699066162,3.4871950149536133,408,782,17.433712005615234
