id,serp_topic_annotation,doc_id,query,qid,rank,original_rank,click,time_spent,judgement,actual_qrel_value,card_type,interface_type,topic_id,user,ndcg_10,cards_shown
4452,102,03fe3f6e-0d58-11e4-b8e5-d0de80767fc2, airport security mesasures,6,13,15,0,1.114,0,0,3,BASE,341,736,0.4923908681256006,12
4435,93,93d2264a-f32c-11e4-b2f3-af5479e6bbdd, fire in transportation tunnels,5,36,11,0,0.099,0,1,3,BASE,363,741,0.8176278414979145,12
4434,93,c41c1559bb3aa4200d40f8321863b01b, fire in transportation tunnels,5,35,37,0,0.0,0,0,3,BASE,363,741,0.8176278414979145,12
4433,93,547b12b4-a308-11e4-9f89-561284a573f8, fire in transportation tunnels,5,34,7,0,0.0,0,1,3,BASE,363,741,0.8176278414979145,12
4432,93,4aa741b8-b19f-11e4-886b-c22184f27c35, fire in transportation tunnels,5,33,8,0,0.084,0,1,3,BASE,363,741,0.8176278414979145,12
4431,93,f00e82a2-eb86-11e5-a9ce-681055c7a05f, fire in transportation tunnels,5,32,15,0,0.034,0,1,3,BASE,363,741,0.8176278414979145,12
4430,93,d6969ee6-9c30-11e4-96cc-e858eba91ced, fire in transportation tunnels,5,31,21,0,0.033,0,1,3,BASE,363,741,0.8176278414979145,12
4429,93,b9dc5540-e9ee-11e5-b0fd-073d5930a7b7, fire in transportation tunnels,5,30,30,1,2.046,0,1,3,BASE,363,741,0.8176278414979145,12
4428,93,943064d92e4caef2acbe55c513ce77fa, fire in transportation tunnels,5,29,4,0,0.0,0,1,3,BASE,363,741,0.8176278414979145,12
4427,93,c6a64ddefc03eefb130c6a3e50f25ffe, fire in transportation tunnels,5,28,36,0,13.112,0,0,3,BASE,363,741,0.8176278414979145,12
4426,93,9f7149ec-5c6b-11e5-b38e-06883aacba64, fire in transportation tunnels,5,27,22,0,0.588,0,1,3,BASE,363,741,0.8176278414979145,12
4425,93,3e61ce5a-c134-11e5-bcda-62a36b394160, fire in transportation tunnels,5,26,38,0,0.029,0,0,3,BASE,363,741,0.8176278414979145,12
4405,102,07a71cda-2a58-11e5-bd33-395c05608059, airport security mesasures,6,12,27,0,0.0,0,1,3,BASE,341,736,0.4923908681256006,12
4404,102,91e5b42b9e7d5f3cc78d3cff439ff877, airport security mesasures,6,11,39,0,0.0,0,0,3,BASE,341,736,0.4923908681256006,12
4403,102,e16f064684aea98db34f7c8c9a84562e, airport security mesasures,6,10,11,0,0.0,0,0,3,BASE,341,736,0.4923908681256006,12
4402,102,5868fc7c007fc7fb66a04f5046f8ef80, airport security mesasures,6,9,38,0,0.0,0,0,3,BASE,341,736,0.4923908681256006,12
4401,102,d380414b6351e579384549573d6e4aea, airport security mesasures,6,8,36,0,0.381,0,0,3,BASE,341,736,0.4923908681256006,12
4400,102,ed408c80-1d3c-11e2-b647-bb1668e64058, airport security mesasures,6,7,29,1,3.997,0,1,3,BASE,341,736,0.4923908681256006,12
4399,102,c73fa254-72ca-11e1-ab86-1f92b6642693, airport security mesasures,6,6,14,1,2.467,0,1,3,BASE,341,736,0.4923908681256006,12
4398,102,a3394dc4-807a-11e2-b99e-6baf4ebe42df, airport security mesasures,6,5,1,0,0.929,0,1,3,BASE,341,736,0.4923908681256006,12
4397,102,3c448b57a3e7a896eceb7ac65711b923, airport security mesasures,6,4,13,0,0.647,0,0,3,BASE,341,736,0.4923908681256006,12
4396,102,a45bbc98-2ca5-11e6-9de3-6e6e7a14000c, airport security mesasures,6,3,48,0,0.28,0,1,3,BASE,341,736,0.4923908681256006,12
4395,102,960a655e37a62111439e35f268d4952a, airport security mesasures,6,2,9,0,3.464,0,0,3,BASE,341,736,0.4923908681256006,12
4394,102,d9439bb1b235ce43080e0d03ad793319, airport security mesasures,6,1,37,1,12.843,0,1,3,BASE,341,736,0.4923908681256006,12
4389,93,bfe05d92-ec41-11e5-b0fd-073d5930a7b7, fire in transportation tunnels,5,24,39,0,2.015,0,1,3,BASE,363,741,0.8176278414979145,12
4388,93,ad4a61d0-a252-11e4-903f-9f2faf7cd9fe, fire in transportation tunnels,5,22,19,0,0.032,0,1,3,BASE,363,741,0.8176278414979145,12
4387,93,f34b7bd8004c900a605cdc9d353bac8c, fire in transportation tunnels,5,21,48,0,0.017,0,0,3,BASE,363,741,0.8176278414979145,12
4386,93,7043ad12-9db3-11e4-bcfb-059ec7a93ddc, fire in transportation tunnels,5,20,29,1,2.694,0,1,3,BASE,363,741,0.8176278414979145,12
4385,93,b58340c381f9b4537d1d8d8d7e8633df, fire in transportation tunnels,5,19,47,1,0.298,0,1,3,BASE,363,741,0.8176278414979145,12
4384,93,9ed1237e-9c2f-11e4-bcfb-059ec7a93ddc, fire in transportation tunnels,5,18,35,0,0.0,0,1,3,BASE,363,741,0.8176278414979145,12
4383,93,463d7bee-ad3d-11e4-ad71-7b9eba0f87d6, fire in transportation tunnels,5,17,5,0,0.033,0,1,3,BASE,363,741,0.8176278414979145,12
4382,93,b7a05588cf1b727a94a2de6ccfffc72c, fire in transportation tunnels,5,16,10,0,0.0,0,1,3,BASE,363,741,0.8176278414979145,12
4381,93,6bf715f661796dc8fc850be5b4f26cea, fire in transportation tunnels,5,15,46,0,0.0,0,0,3,BASE,363,741,0.8176278414979145,12
4380,93,8e0b2be4-eae8-11e5-b0fd-073d5930a7b7, fire in transportation tunnels,5,14,34,0,0.0,0,1,3,BASE,363,741,0.8176278414979145,12
4379,93,4c5d6036-c927-11e6-8bee-54e800ef2a63, fire in transportation tunnels,5,13,18,0,0.0,0,0,3,BASE,363,741,0.8176278414979145,12
4371,93,c4ac6d0a-6e1b-11e1-a736-b5617765c99b, fire in transportation tunnels,5,12,32,0,0.068,0,0,3,BASE,363,741,0.8176278414979145,12
4370,93,e18a0e2e-d760-11e6-9a36-1d296534b31e, fire in transportation tunnels,5,11,20,0,11.299,0,1,3,BASE,363,741,0.8176278414979145,12
4369,93,5c5f05ca-e254-11e6-ba11-63c4b4fb5a63, fire in transportation tunnels,5,10,44,0,2.033,0,0,3,BASE,363,741,0.8176278414979145,12
4368,93,8312ac5c-aa3f-11e4-abe8-e1ef60ca26de, fire in transportation tunnels,5,9,27,0,0.0,0,1,3,BASE,363,741,0.8176278414979145,12
4367,93,a43a6744-27ba-11e2-9972-71bf64ea091c, fire in transportation tunnels,5,8,49,0,0.0,0,0,3,BASE,363,741,0.8176278414979145,12
4366,93,d0c4d6a5eed3561b41256bcf1023beb3, fire in transportation tunnels,5,7,2,0,0.0,0,1,3,BASE,363,741,0.8176278414979145,12
4365,93,5f116d52-3976-11e2-b01f-5f55b193f58f, fire in transportation tunnels,5,6,12,0,0.0,0,0,3,BASE,363,741,0.8176278414979145,12
4364,93,42db65d8-b215-11e4-886b-c22184f27c35, fire in transportation tunnels,5,5,24,0,6.767,0,1,3,BASE,363,741,0.8176278414979145,12
4363,93,3b245fe0-9e54-11e4-96cc-e858eba91ced, fire in transportation tunnels,5,4,42,0,1.494,0,1,3,BASE,363,741,0.8176278414979145,12
4362,93,e832c0f0-9aa8-11e4-a7ee-526210d665b4, fire in transportation tunnels,5,3,25,0,0.538,0,1,3,BASE,363,741,0.8176278414979145,12
4361,93,a25a286c-eaf6-11e5-b0fd-073d5930a7b7, fire in transportation tunnels,5,2,3,0,0.033,0,1,3,BASE,363,741,0.8176278414979145,12
4360,93,7d615834-2197-11e4-8593-da634b334390, fire in transportation tunnels,5,1,31,0,4.99,0,0,3,BASE,363,741,0.8176278414979145,12
4265,84,b861a337984044a3757fcf2e893b3807, tropical storm hit,2,12,25,0,0.133,0,0,3,BASE,408,736,0.5541431912151693,12
4260,84,56c2ae122ad75d49a1a0109c8d96c149, fatal storm,1,12,20,0,0.0,0,0,3,BASE,408,736,0.3436966791443692,12
4259,84,c8c5a1f0-9f70-11e1-952b-57ee08f4af2e, fatal storm,1,10,7,0,0.0,0,0,3,BASE,408,736,0.3436966791443692,12
4256,92,82c6660d0e7ab2a4a46083b958b02f8d, piracy ship boarded,5,10,8,0,0.0,0,0,2,BASE_TIS,367,730,0.5996986609463215,2
4255,92,296d1e3d2e801d42cfbf2be38fb754f0, piracy ship boarded,5,9,10,1,2.771,0,1,2,BASE_TIS,367,730,0.5996986609463215,2
4250,92,11b269ac-366a-11e3-89db-8002ba99b894, piracy ship boarded,5,8,19,0,2.526,0,1,2,BASE_TIS,367,730,0.5996986609463215,2
4249,92,6a7a71dd5bf5af8bd7bf1d4c1c87c22f, piracy ship boarded,5,7,48,0,0.166,0,0,2,BASE_TIS,367,730,0.5996986609463215,2
4247,92,7cf8368a5a70f36b4770c25fdc2400d9, piracy ship boarded,5,5,34,0,0.818,0,1,2,BASE_TIS,367,730,0.5996986609463215,2
4246,92,b6114836-6305-11e1-9563-37961c2f3c57, piracy ship boarded,5,4,28,0,1.375,0,0,2,BASE_TIS,367,730,0.5996986609463215,2
4245,92,6baaf06e-303e-11e3-9ddd-bdd3022f66ee, piracy ship boarded,5,3,27,0,0.0,0,0,2,BASE_TIS,367,730,0.5996986609463215,2
4235,92,aff1edb0ca2abd4209195fbc569a7272, pirates,2,8,28,0,1.216,0,0,2,BASE_TIS,367,730,0.6377031804231299,2
4234,92,63460f31b2736cba203148c628d4400c, pirates,2,7,32,0,1.654,0,0,2,BASE_TIS,367,730,0.6377031804231299,2
4233,92,b88f1b3a7c08aefb8fc2e621462a5a82, pirates,2,6,9,0,1.425,0,0,2,BASE_TIS,367,730,0.6377031804231299,2
4232,92,32783a44f158fd92176bdde351995e20, pirates,2,5,27,0,2.051,0,0,2,BASE_TIS,367,730,0.6377031804231299,2
4231,92,2bc56a40-3f14-11e7-adba-394ee67a7582, pirates,2,3,39,0,0.0,0,0,2,BASE_TIS,367,730,0.6377031804231299,2
4230,92,24e6d4a43499dae34600534e5c940074, pirates,2,1,6,0,0.0,0,1,2,BASE_TIS,367,730,0.6377031804231299,2
4221,92,ddab14bc-add6-11e3-9627-c65021d6d572, piracy ship boarded,5,2,13,1,4.696,0,1,2,BASE_TIS,367,730,0.5996986609463215,2
4220,92,9a925184-074a-11e6-bfed-ef65dff5970d, piracy ship boarded,5,1,42,0,0.137,0,1,2,BASE_TIS,367,730,0.5996986609463215,2
4214,92,aaf19bbc-c953-11e2-9245-773c0123c027, pirates,2,1,16,0,1.536,0,0,2,BASE_TIS,367,730,0.6377031804231299,2
4206,92,ae0b8035c7c37f5864765a0d0ddf3a1a, boats ships ilegally pirate,6,12,1,0,0.099,0,0,2,BASE_TIS,367,730,0.2385024498843459,2
4205,92,9f6aa6e9-1683-4ea2-89f0-1ec9acf68cd8, boats ships ilegally pirate,6,11,33,0,0.0,0,0,2,BASE_TIS,367,730,0.2385024498843459,2
4204,92,51af42e84a45f6519ca4ecccbfa90ba5, boats ships ilegally pirate,6,10,26,0,0.06,0,1,2,BASE_TIS,367,730,0.2385024498843459,2
4203,92,685ecd76-90ce-11e4-a412-4b735edc7175, boats ships ilegally pirate,6,9,34,0,0.0,0,1,2,BASE_TIS,367,730,0.2385024498843459,2
4188,92,dd0b16834d425114df5bb04583b19b58, boats ships ilegally pirate,6,8,8,1,1.398,0,1,2,BASE_TIS,367,730,0.2385024498843459,2
4187,92,227b335f09ed49b56d6f63ffb572f521, boats ships ilegally pirate,6,7,14,0,0.366,0,1,2,BASE_TIS,367,730,0.2385024498843459,2
4184,92,527645b2-725b-11e3-8def-a33011492df2, boats ships ilegally pirate,6,5,4,0,0.487,0,0,2,BASE_TIS,367,730,0.2385024498843459,2
4183,92,9b9c78acdf7b207c9a19c20fba83b13f, boats ships ilegally pirate,6,4,25,0,0.842,0,0,2,BASE_TIS,367,730,0.2385024498843459,2
4182,92,e42e3e32a9f5808f9a08444a71e1ce4d, boats ships ilegally pirate,6,2,9,0,3.492,0,0,2,BASE_TIS,367,730,0.2385024498843459,2
4181,92,c7bc9040-e697-11e4-8581-633c536add4b, boats ships ilegally pirate,6,1,38,0,2.111,0,1,2,BASE_TIS,367,730,0.2385024498843459,2
4180,92,397b28b45c3d9f658fe01794142326ec, instances of piracy,3,7,16,0,0.0,0,0,2,BASE_TIS,367,730,0.1794770986900752,2
4159,84,64e75388-6de2-11e5-aa5b-f78a98956699, hyphoon damage,4,12,31,0,0.641,0,1,3,BASE,408,736,0.3347092472444263,12
4158,84,3fe7b75e-c19e-11e3-b574-f8748871856a, hyphoon damage,4,11,7,0,1.693,0,0,3,BASE,408,736,0.3347092472444263,12
4157,84,bc761c02fb69ab0afb294652b658531d, hyphoon damage,4,10,1,0,0.65,0,0,3,BASE,408,736,0.3347092472444263,12
4156,84,4a4d0f1962203562dc5588a1e3233f2e, hyphoon damage,4,9,35,0,0.132,0,1,3,BASE,408,736,0.3347092472444263,12
4155,84,2b3ecdd7cec9e80bf27d6985178bb090, hyphoon damage,4,8,2,0,0.0,0,0,3,BASE,408,736,0.3347092472444263,12
4154,84,de4d251cb02ab47de8467c6c2eb63996, hyphoon damage,4,7,29,0,0.0,0,0,3,BASE,408,736,0.3347092472444263,12
4153,84,77bc1380-3c83-11e5-a312-1a6452ac77d2, hyphoon damage,4,6,15,0,0.0,0,0,3,BASE,408,736,0.3347092472444263,12
4152,84,46e5b44ca20dff47a0fa519a7fbedc6d, hyphoon damage,4,5,38,0,0.0,0,0,3,BASE,408,736,0.3347092472444263,12
4151,84,8ee04668497521bb301b740bd8d81226, hyphoon damage,4,3,18,0,1.059,0,0,3,BASE,408,736,0.3347092472444263,12
4150,84,51f5286a-342c-11e2-92f0-496af208bf23, hyphoon damage,4,2,9,0,0.938,0,0,3,BASE,408,736,0.3347092472444263,12
4140,84,76041fe2-8a66-11e6-8cdc-4fbb1973b506, hurricane damage,6,25,21,0,0.0,0,1,3,BASE,408,736,0.828299649216492,12
4124,92,057faa18-a526-11e1-853a-2d746a04dab9, instances of piracy,3,6,11,0,3.325,0,1,2,BASE_TIS,367,730,0.1794770986900752,2
4123,92,0f6bfcefd3c4c02a0dc75ba2bd48303c, instances of piracy,3,5,8,1,2.632,0,1,2,BASE_TIS,367,730,0.1794770986900752,2
4104,84,8858da95f47666b7a8b3d337fec689a0, hurricane damage,6,23,23,0,0.664,0,0,3,BASE,408,736,0.828299649216492,12
4103,84,4918296ea0751b8c9e9ac98d39664235, hurricane damage,6,22,13,0,0.7460000000000001,0,1,3,BASE,408,736,0.828299649216492,12
4102,84,2c775df46c306ad57b2dd8e6fa68f628, hurricane damage,6,21,9,0,0.0,0,1,3,BASE,408,736,0.828299649216492,12
4101,84,4727424c8ef3da2494d5777b8b17778b, hurricane damage,6,20,6,0,0.0,0,0,3,BASE,408,736,0.828299649216492,12
4100,84,aff7eb76-6891-11e6-99bf-f0cf3a6449a6, hurricane damage,6,19,19,0,0.048,0,0,3,BASE,408,736,0.828299649216492,12
4099,84,52bddbc8576fa8141de4053c31d58989, hurricane damage,6,18,18,1,1.665,0,1,3,BASE,408,736,0.828299649216492,12
4098,84,3f7108ac-3373-11e3-9c68-1cf643210300, hurricane damage,6,17,12,0,0.421,0,1,3,BASE,408,736,0.828299649216492,12
4097,84,56de2d6c6b1ec7832960752d879cd98c, hurricane damage,6,16,2,0,0.274,0,1,3,BASE,408,736,0.828299649216492,12
4096,84,2b38ab40-8a3e-11e6-8cdc-4fbb1973b506, hurricane damage,6,15,14,0,0.062,0,1,3,BASE,408,736,0.828299649216492,12
4095,84,bc8ce00e8abc392e3dd412f3d998274e, hurricane damage,6,14,4,1,1.624,0,1,3,BASE,408,736,0.828299649216492,12
4094,84,b77e2b0eecd34068dcc766f7022d105b, hurricane damage,6,13,3,0,0.933,0,0,3,BASE,408,736,0.828299649216492,12
4078,92,47555ae1f4a201213f8670464920b704, instances of piracy,3,4,31,0,1.047,0,0,2,BASE_TIS,367,730,0.1794770986900752,2
4076,92,1eb2dea8-3ca6-11e1-8843-a6ed6c75c14c, instances of piracy,3,2,32,0,3.275,0,0,2,BASE_TIS,367,730,0.1794770986900752,2
4075,92,67da7c4c7c2bcd243418978b55d05380, instances of piracy,3,1,45,0,2.424,0,0,2,BASE_TIS,367,730,0.1794770986900752,2
4074,84,d29222c7c111bc1c1b5d72bb9c5880c0, hurricane damage,6,12,22,0,2.3150000000000004,0,0,3,BASE,408,736,0.828299649216492,12
4073,84,50a87b39e5c3459b6c17cd1adb54e165, hurricane damage,6,11,5,0,0.978,0,1,3,BASE,408,736,0.828299649216492,12
4072,84,b146bffb9af62003fd3d75726b37311c, hurricane damage,6,10,8,1,3.4,0,0,3,BASE,408,736,0.828299649216492,12
4071,84,1b5fcf9c-8b3c-11e6-8cdc-4fbb1973b506, hurricane damage,6,9,10,1,0.563,0,1,3,BASE,408,736,0.828299649216492,12
4070,84,56b51f11e279c45a4568b524e1a538ce, hurricane damage,6,8,20,0,0.0,0,0,3,BASE,408,736,0.828299649216492,12
4069,84,e6ef95ea-2293-11e2-8448-81b1ce7d6978, hurricane damage,6,6,24,0,0.0,0,1,3,BASE,408,736,0.828299649216492,12
4068,84,3291d2ec-798b-11e4-b821-503cc7efed9e, hurricane damage,6,5,7,0,0.0,0,1,3,BASE,408,736,0.828299649216492,12
4067,84,7640c4a1fcb629d95ac696142183da86, hurricane damage,6,3,25,0,0.0,0,1,3,BASE,408,736,0.828299649216492,12
4066,84,942bd3c2f8d561f7b0d26f1d6a06daa8, hurricane damage,6,2,17,0,0.383,0,0,3,BASE,408,736,0.828299649216492,12
4065,84,4cab988c-79d2-11e5-a958-d889faf561dc, hurricane damage,6,1,15,0,0.151,0,0,3,BASE,408,736,0.828299649216492,12
4062,90,40777866-87b8-11e1-abb4-839961045500, instances of piracy,3,4,41,0,0.0,0,0,2,BASE_TIS,367,735,0.1794770986900752,2
4061,90,44286610-42f7-11e1-ae95-e3fd42f537ff, instances of piracy,3,3,13,0,0.0,0,0,2,BASE_TIS,367,735,0.1794770986900752,2
4060,90,b6b6708cd82ff52f2cc5505792c5bf27, instances of piracy,3,2,12,0,0.0,0,0,2,BASE_TIS,367,735,0.1794770986900752,2
4059,90,c51ee81c-4297-11e1-9022-0d2194331bfe, instances of piracy,3,1,18,0,0.171,0,0,2,BASE_TIS,367,735,0.1794770986900752,2
4058,92,719c8ac740c1641eb7b87b9c89ee908f, somali pirates,4,6,8,1,6.706,0,1,2,BASE_TIS,367,730,0.6205601922318716,2
4057,92,592fa28c-41fb-11e1-9091-3ad6d04900db, somali pirates,4,5,16,0,0.034,0,0,2,BASE_TIS,367,730,0.6205601922318716,2
4056,84,612cf25a5a3d2909f7565550cc145b9a, deadly storm,5,12,40,1,0.475,0,0,3,BASE,408,736,0.492006202774515,12
4055,84,52c6ed2d8c56d0ad237459cf97b89edf, deadly storm,5,11,38,0,0.0,0,0,3,BASE,408,736,0.492006202774515,12
4054,84,2f0477f29f6350168f8f04922f870747, deadly storm,5,10,14,0,0.0,0,1,3,BASE,408,736,0.492006202774515,12
4053,84,3740b8120c48efc0655c75a18b3a8711, deadly storm,5,9,28,0,0.0,0,0,3,BASE,408,736,0.492006202774515,12
4052,84,041a4b4747d72d99610b86a2f3809981, deadly storm,5,8,6,0,0.0,0,0,3,BASE,408,736,0.492006202774515,12
4051,84,382cb2a6-9f74-11e6-8864-6f892cad0865, deadly storm,5,7,32,0,0.0,0,1,3,BASE,408,736,0.492006202774515,12
4050,84,02393ce93896e736e5b89cc1206cf62a, deadly storm,5,6,1,0,0.0,0,1,3,BASE,408,736,0.492006202774515,12
4049,84,08984aa8ce292211ddfd6dcd396bb986, deadly storm,5,5,41,0,0.0,0,1,3,BASE,408,736,0.492006202774515,12
4048,84,1ad67a3a-d5fe-11e3-aae8-c2d44bd79778, deadly storm,5,2,21,0,0.073,0,0,3,BASE,408,736,0.492006202774515,12
4022,91,6179aaef7dd7f6c1c834d66696661334, typhoon property damage,3,39,21,0,0.0,0,1,3,BASE,408,729,0.6726933800270176,12
4021,91,8e811f497710eb9dfb2db8460396c5e1, typhoon property damage,3,37,33,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
4020,91,e3d608d2811ccea96cd625544895b460, typhoon property damage,3,33,14,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
4019,91,51af42e84a45f6519ca4ecccbfa90ba5, typhoon property damage,3,32,11,0,0.0,0,1,3,BASE,408,729,0.6726933800270176,12
4018,91,122f25a0c852f108942147a33bf922a3, typhoon property damage,3,30,19,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
4017,91,8b8a890c-4ca5-11e3-be6b-d3d28122e6d4, typhoon property damage,3,29,38,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
4016,91,2dbb373640b001739a196c2da0ee6c2f, typhoon property damage,3,28,39,0,0.0,0,1,3,BASE,408,729,0.6726933800270176,12
4015,91,705a06d0-538f-11e3-a7f0-b790929232e1, typhoon property damage,3,26,29,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
4014,91,be034e913839962a407ded6d634ca69c, typhoon property damage,3,25,27,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
4013,91,c24960e2-3294-11e3-9c68-1cf643210300, typhoon property damage,3,21,36,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
4012,91,f1e1b650-4e33-11e3-ac54-aa84301ced81, typhoon property damage,3,20,35,0,0.0,0,1,3,BASE,408,729,0.6726933800270176,12
4011,91,63c8e66992278b6e5db8ee3cbad69ce1, typhoon property damage,3,19,10,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
4010,91,055ca94f5ce2c0bf832039ef675c1f9b, typhoon property damage,3,18,22,0,0.0,0,1,3,BASE,408,729,0.6726933800270176,12
4009,91,b8f35fc3d678b543ca38c24408b542bc, typhoon property damage,3,16,15,0,0.0,0,1,3,BASE,408,729,0.6726933800270176,12
4008,91,c387a688-3435-11e3-8a0e-4e2cf80831fc, typhoon property damage,3,13,8,0,0.0,0,1,3,BASE,408,729,0.6726933800270176,12
4005,92,17797f9e-0aa8-11e3-8974-f97ab3b3c677, somali pirates,4,4,43,0,1.609,0,1,2,BASE_TIS,367,730,0.6205601922318716,2
4004,92,6ad4ad33d3a49e0dab15cc8171f87ec9, somali pirates,4,3,10,1,3.0809999999999995,0,1,2,BASE_TIS,367,730,0.6205601922318716,2
4003,90,197a8868-c969-11e2-8da7-d274bc611a47, boats ships ilegally pirate,6,42,10,1,2.892,0,1,2,BASE_TIS,367,735,0.2385024498843459,2
4002,90,8c48d298-0c95-11e5-a7ad-b430fc1d3f5c, boats ships ilegally pirate,6,41,27,0,1.077,0,0,2,BASE_TIS,367,735,0.2385024498843459,2
3996,90,9f6aa6e9-1683-4ea2-89f0-1ec9acf68cd8, boats ships ilegally pirate,6,40,33,0,1.844,0,0,2,BASE_TIS,367,735,0.2385024498843459,2
3995,90,057faa18-a526-11e1-853a-2d746a04dab9, boats ships ilegally pirate,6,39,40,0,3.82,0,1,2,BASE_TIS,367,735,0.2385024498843459,2
3994,91,cf26262fde2f10b69a563efedc60f63a, typhoon property damage,3,12,12,0,0.049,0,1,3,BASE,408,729,0.6726933800270176,12
3993,91,249e6e151a5d91d48d442aef6439de73, typhoon property damage,3,9,30,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
3992,91,d8aef3ee2057ba7c9e0413452a1b9265, typhoon property damage,3,7,32,0,0.0,0,1,3,BASE,408,729,0.6726933800270176,12
3991,91,388c397d5b745310c573d1649a2b007a, typhoon property damage,3,6,2,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
3990,91,79634f27f383b1a822ecc3a8c83b7101, typhoon property damage,3,5,37,0,0.0,0,1,3,BASE,408,729,0.6726933800270176,12
3989,91,9c3d7e70-47f1-11e3-b6f8-3782ff6cb769, typhoon property damage,3,2,6,0,0.0,0,0,3,BASE,408,729,0.6726933800270176,12
3988,90,334b80c94380304561fa091e386fc76a, boats ships ilegally pirate,6,38,45,0,2.087,0,1,2,BASE_TIS,367,735,0.2385024498843459,2
3987,90,dd4584494f0ec18ba05034245acb6623, boats ships ilegally pirate,6,37,19,0,1.409,0,0,2,BASE_TIS,367,735,0.2385024498843459,2
3986,90,289c13b6-921f-11e1-803f-df78569168e8, boats ships ilegally pirate,6,36,30,0,0.99,0,0,2,BASE_TIS,367,735,0.2385024498843459,2
3985,90,89917702-f3e2-11e3-914c-1fbd0614e2d4, boats ships ilegally pirate,6,35,39,0,2.503,0,0,2,BASE_TIS,367,735,0.2385024498843459,2
3972,90,ae0b8035c7c37f5864765a0d0ddf3a1a, boats ships ilegally pirate,6,33,1,1,6.602,0,0,2,BASE_TIS,367,735,0.2385024498843459,2
3971,90,24e6d4a43499dae34600534e5c940074, boats ships ilegally pirate,6,32,3,1,3.966,0,1,2,BASE_TIS,367,735,0.2385024498843459,2
3970,90,5351ab08-4912-11e1-b3ca-05f6dc5419df, boats ships ilegally pirate,6,31,6,0,2.373,0,0,2,BASE_TIS,367,735,0.2385024498843459,2
3957,84,28fe35ca-48a1-11e3-b6f8-3782ff6cb769, typhoon property damage,3,36,5,0,0.0,0,1,3,BASE,408,736,0.6726933800270176,12
3956,84,be034e913839962a407ded6d634ca69c, typhoon property damage,3,35,27,0,0.0,0,0,3,BASE,408,736,0.6726933800270176,12
3955,84,79634f27f383b1a822ecc3a8c83b7101, typhoon property damage,3,34,37,0,0.0,0,1,3,BASE,408,736,0.6726933800270176,12
3954,84,122f25a0c852f108942147a33bf922a3, typhoon property damage,3,33,19,0,0.0,0,0,3,BASE,408,736,0.6726933800270176,12
3953,84,c7ed38205e27bc9e8de9e9b63e3c8a1b, typhoon property damage,3,32,23,0,0.0,0,1,3,BASE,408,736,0.6726933800270176,12
3952,84,fdd5c7c2b38a05b13ea0fcf9101eff0e, typhoon property damage,3,31,4,0,0.0,0,1,3,BASE,408,736,0.6726933800270176,12
3951,84,6179aaef7dd7f6c1c834d66696661334, typhoon property damage,3,30,21,0,0.062,0,1,3,BASE,408,736,0.6726933800270176,12
3950,84,7f9bbc8a81013f00ba61203d954fa176, typhoon property damage,3,29,3,1,0.599,0,0,3,BASE,408,736,0.6726933800270176,12
3949,84,f1e1b650-4e33-11e3-ac54-aa84301ced81, typhoon property damage,3,28,35,0,0.0,0,1,3,BASE,408,736,0.6726933800270176,12
3948,84,a8b32726-4b1c-11e3-be6b-d3d28122e6d4, typhoon property damage,3,27,17,0,0.0,0,1,3,BASE,408,736,0.6726933800270176,12
3947,84,9c3d7e70-47f1-11e3-b6f8-3782ff6cb769, typhoon property damage,3,26,6,0,0.56,0,0,3,BASE,408,736,0.6726933800270176,12
3946,84,27a032b2ebd088383d2970ce9b06ab6e, typhoon property damage,3,25,31,0,0.229,0,1,3,BASE,408,736,0.6726933800270176,12
3940,84,2dbb373640b001739a196c2da0ee6c2f, typhoon property damage,3,24,39,0,0.364,0,1,3,BASE,408,736,0.6726933800270176,12
3939,84,2bd314f4-49dd-11e3-b87a-e66bd9ff3537, typhoon property damage,3,23,7,0,0.0,0,1,3,BASE,408,736,0.6726933800270176,12
3938,84,bced9f4d697470ca1743dc341a6f8917, typhoon property damage,3,22,26,0,0.0,0,1,3,BASE,408,736,0.6726933800270176,12
3937,84,c387a688-3435-11e3-8a0e-4e2cf80831fc, typhoon property damage,3,21,8,0,0.0,0,1,3,BASE,408,736,0.6726933800270176,12
3936,84,388c397d5b745310c573d1649a2b007a, typhoon property damage,3,20,2,0,0.0,0,0,3,BASE,408,736,0.6726933800270176,12
3935,84,d8aef3ee2057ba7c9e0413452a1b9265, typhoon property damage,3,19,32,0,0.025,0,1,3,BASE,408,736,0.6726933800270176,12
3934,84,18f20b3311d76f6fc6cc842daf18b0ae, typhoon property damage,3,18,25,0,0.027,0,1,3,BASE,408,736,0.6726933800270176,12
3933,84,30fb51f2-4aec-11e3-ac54-aa84301ced81, typhoon property damage,3,17,1,0,0.201,0,1,3,BASE,408,736,0.6726933800270176,12
